0.00839708,0.00555408,0.00665956,0.00723562,0.0245228,0.0584289,0.0272706,0.0077849,0.00797482,0.00816975,0.0050067,0.00543328
0.00961534,0.00507019,0.00437057,0.00840656,0.0248209,0.054068,0.030506,0.00686731,0.0050157,0.00785875,0.00438772,0.00503045
0.00546126,0.00180543,0.00378315,0.00702319,0.0240705,0.0523085,0.0277768,0.00496783,0.0049703,0.0105478,0.00603168,0.00462336
0.00747159,0.00411088,0.00399581,0.00533974,0.0317141,0.0594532,0.027279,0.00751505,0.00643899,0.0100068,0.00502072,0.00561461
0.00486357,0.00321588,0.00312605,0.00559109,0.0239485,0.058951,0.0305338,0.00379808,0.00545736,0.0115324,0.00566956,0.00475691
0.005202,0.00345868,0.00312836,0.00447592,0.0265564,0.0551871,0.0275282,0.0028522,0.00610772,0.00991304,0.00670863,0.00359743
0.00342938,0.00266406,0.00307742,0.00317032,0.0297377,0.0628414,0.0303556,0.00401736,0.0062981,0.00929326,0.00429176,0.00200706
0.00569086,0.003429,0.00245158,0.00391863,0.0255105,0.0628173,0.0304918,0.00411905,0.00801005,0.0120107,0.00534306,0.00367265
0.00778024,0.00527258,0.00458339,0.00633031,0.023855,0.0530774,0.0323976,0.00792414,0.00621617,0.00903598,0.00595583,0.00386946
0.0108606,0.00609374,0.00300852,0.00451212,0.0211743,0.0454499,0.0228873,0.00626478,0.00575367,0.00757816,0.00488334,0.00632611
0.00914934,0.005149,0.00332174,0.00388621,0.0171482,0.0411981,0.022995,0.0041619,0.00409779,0.00565494,0.00271892,0.00629372
0.0066481,0.00420456,0.00218899,0.00471303,0.0126692,0.0286215,0.0138637,0.00235134,0.00340104,0.00404322,0.00253934,0.00425109
0.00658657,0.00637192,0.0043238,0.00686753,0.0194746,0.042568,0.0239631,0.00623248,0.00802066,0.00582024,0.0057575,0.00458086
0.0135812,0.00711476,0.00677271,0.00781512,0.0144066,0.0261927,0.0154455,0.00663753,0.00562847,0.0141523,0.00683049,0.00758181
0.0179367,0.0085165,0.00648477,0.00584682,0.011905,0.0293259,0.0169504,0.00576187,0.00583274,0.00828167,0.00344177,0.00981718
0.0216007,0.0143305,0.00943751,0.00836625,0.015977,0.0329504,0.0188544,0.0121902,0.0114892,0.00986479,0.004033,0.0125582
0.0160514,0.0101032,0.020105,0.0137748,0.0102916,0.0162957,0.00896179,0.017044,0.00740308,0.00986164,0.00546118,0.0109549
0.0101357,0.0127084,0.0184335,0.0136003,0.0152058,0.02123,0.0158994,0.0225226,0.0135918,0.00741446,0.00630925,0.00658701
0.0112883,0.0111094,0.0174279,0.0146465,0.0178128,0.0225276,0.0139718,0.014231,0.022049,0.0141585,0.00835487,0.0106071
0.0120532,0.00737199,0.0144761,0.0116798,0.00749629,0.0202414,0.0164074,0.01544,0.0245167,0.0148678,0.00610101,0.0101836
0.0135952,0.0137067,0.0154937,0.0165617,0.0075679,0.0137535,0.0158815,0.0160946,0.0235619,0.0134879,0.0135809,0.00967855
0.00858648,0.00652821,0.0139762,0.0147835,0.0079383,0.0138866,0.0108022,0.0109247,0.0246001,0.0230489,0.032674,0.0157924
0.0174594,0.0127487,0.00948901,0.0140668,0.016606,0.0146168,0.00872748,0.0178133,0.0210083,0.0199601,0.0392667,0.0223343
0.0380193,0.0225471,0.0116744,0.0116216,0.0144163,0.0212159,0.0166255,0.0157205,0.0152108,0.0216191,0.0472135,0.0363532
0.0426717,0.0202687,0.00951281,0.00855348,0.0183038,0.0194585,0.011511,0.0140402,0.0116771,0.0221774,0.0410437,0.0309151
0.0492592,0.0256345,0.00952445,0.0115381,0.014271,0.0145818,0.0109956,0.00963633,0.0113691,0.0175784,0.0303445,0.0202676
0.0576967,0.0396135,0.010827,0.0107043,0.0250723,0.0322316,0.0174665,0.0155796,0.0146748,0.0223858,0.037496,0.0371423
0.0595688,0.0444498,0.0192671,0.00964874,0.0165576,0.0312367,0.0187621,0.0173972,0.017642,0.016046,0.0231645,0.0356801
0.0539392,0.0272025,0.0121615,0.013971,0.0196049,0.0204601,0.0153348,0.0132392,0.0183677,0.016316,0.0298297,0.0446482
0.0550121,0.0268292,0.0137414,0.0163919,0.0400047,0.0404934,0.0141213,0.0131955,0.0146979,0.017466,0.0264767,0.0346595
0.0533608,0.0288084,0.0116112,0.0156448,0.0284221,0.0285888,0.0206136,0.0169205,0.0150674,0.0139253,0.0244212,0.030229
0.0495854,0.0250219,0.00574575,0.0163605,0.0287357,0.0237928,0.0140769,0.0141343,0.010231,0.0134363,0.0164663,0.0279354
0.0416146,0.0217878,0.007952,0.0118882,0.0218974,0.0239841,0.00880605,0.0120045,0.0108276,0.0143461,0.0157021,0.020951
0.0322223,0.0192983,0.00604182,0.00368064,0.00786327,0.0148503,0.0066995,0.0100787,0.00714987,0.00888752,0.0104015,0.0160446
0.0215693,0.0128554,0.00633256,0.00770597,0.0063722,0.0264524,0.0187135,0.00983829,0.00637072,0.00694117,0.0115729,0.0153149
0.0171508,0.00929278,0.00347072,0.00405066,0.0095204,0.0227954,0.0126549,0.00531222,0.00385742,0.00255121,0.00428955,0.00920948
0.00949121,0.00531161,0.00157125,0.00334666,0.00669227,0.0178417,0.00961646,0.00315643,0.00362908,0.00430599,0.00376052,0.00487831
0.0212874,0.0109357,0.0131519,0.0288724,0.0221713,0.0197633,0.0159161,0.0181909,0.0197307,0.0102315,0.00695257,0.0115561
0.0169966,0.00811235,0.0128562,0.0313182,0.0263181,0.0230722,0.0144656,0.0189634,0.0395839,0.0277803,0.0112167,0.0140157
0.0149977,0.00817278,0.00943374,0.0224847,0.0119698,0.020578,0.0147326,0.0189575,0.0420606,0.0287606,0.0127557,0.0115507
0.0251232,0.0103143,0.00901733,0.023452,0.0214728,0.0145299,0.0137075,0.0238662,0.045523,0.0272341,0.0109461,0.0167093
0.0216501,0.0108355,0.00681308,0.0158241,0.00994561,0.0192869,0.0163663,0.0205096,0.0412957,0.0204638,0.00871867,0.0135407
0.0158797,0.0101939,0.00694374,0.0177645,0.0109264,0.015509,0.0166372,0.0228069,0.040498,0.0244278,0.00998873,0.0115589
0.00858302,0.00543653,0.00579882,0.0145745,0.0132918,0.0212016,0.0131886,0.0152867,0.0360639,0.0265965,0.00998456,0.00692974
0.0140442,0.0074599,0.00511916,0.0104627,0.00962901,0.0196784,0.0105566,0.0163631,0.0334131,0.021732,0.0081139,0.00843894
0.0165656,0.00777956,0.0040347,0.0103575,0.0129098,0.0188575,0.0105597,0.0116596,0.0282034,0.0201946,0.0066955,0.0078463
0.0161673,0.0131641,0.0125684,0.0168569,0.0166094,0.0328859,0.0192627,0.0177832,0.0293369,0.0219308,0.00937842,0.0107844
0.0351261,0.0169564,0.00792955,0.0132094,0.0199699,0.0498258,0.030513,0.016745,0.0322001,0.0228401,0.0113191,0.0226581
0.0380398,0.0159678,0.00753361,0.0106025,0.0287956,0.0530744,0.0284923,0.0189246,0.02384,0.0180398,0.00776538,0.0233973
0.0396182,0.0215034,0.00891516,0.0147759,0.0323011,0.0525632,0.0289021,0.0117305,0.0151805,0.0103308,0.00465133,0.0183436
0.032861,0.0188734,0.00903244,0.00897088,0.031354,0.0621908,0.0258227,0.0112299,0.0146741,0.0115404,0.00455619,0.0166367
0.0184876,0.0103945,0.00507731,0.00417418,0.0253757,0.0503896,0.022945,0.00892457,0.00962881,0.00777563,0.00504454,0.00994055
0.00978837,0.00462506,0.0080201,0.00831336,0.0335503,0.0577675,0.0298832,0.0102556,0.00754627,0.0101875,0.00865471,0.00709281
0.0142316,0.00553878,0.00512626,0.00549735,0.0249272,0.052109,0.0242592,0.00655846,0.0077808,0.00831967,0.00372405,0.00861675
0.00817239,0.00584274,0.00503959,0.00715697,0.0192539,0.0405613,0.0223249,0.0074339,0.0074066,0.00571152,0.00366691,0.00802132
0.0123946,0.00933236,0.00495689,0.00835591,0.0205753,0.0356957,0.018513,0.00842811,0.00834344,0.00637346,0.00588022,0.00751047
0.00852159,0.00437263,0.00179693,0.00273728,0.0132695,0.0251112,0.0121017,0.00679451,0.00733596,0.00875706,0.00719373,0.00732877
0.0052275,0.00364285,0.00208365,0.00334393,0.0061143,0.0136906,0.00723744,0.00498927,0.0044561,0.00600529,0.0046097,0.00375109
0.00596625,0.00173516,0.00401159,0.00703216,0.0124534,0.0181764,0.0113522,0.00860829,0.00473373,0.00382,0.0028826,0.00340006
0.00517651,0.00123953,0.00286813,0.00438397,0.0102953,0.0177039,0.00905713,0.00458731,0.00405657,0.0033243,0.00306563,0.00398789
0.006335,0.00299985,0.00183202,0.00241632,0.00617814,0.0140145,0.00749904,0.00443866,0.00559133,0.00393346,0.00291936,0.00375683
0.00751288,0.00558831,0.00352979,0.00536128,0.00794653,0.0145653,0.0119212,0.00770172,0.00691923,0.00548608,0.00328807,0.00502646
0.010415,0.00544917,0.00212923,0.00382966,0.00562482,0.014173,0.00899406,0.0042667,0.00532462,0.00651635,0.00278237,0.0048993
0.00883615,0.00444783,0.00227141,0.00347817,0.00577515,0.0156651,0.00942919,0.00353369,0.00339878,0.00590863,0.00376845,0.0050545
0.0123592,0.00685142,0.00333479,0.00534018,0.0126856,0.0218511,0.0109975,0.00558861,0.00551331,0.00645269,0.00486347,0.00588433
0.0083361,0.00511638,0.00296205,0.00374298,0.0093661,0.0216165,0.0113059,0.00540823,0.00384048,0.00762874,0.00552298,0.00417359
0.00976898,0.00409401,0.00371622,0.00635602,0.0134657,0.0205489,0.0067584,0.0063047,0.00546469,0.00768918,0.00533142,0.00622782
0.0103895,0.006339,0.00390124,0.00553253,0.0144976,0.0295428,0.0146089,0.00612057,0.00679664,0.00503386,0.00291093,0.00471427
0.00270361,0.0020908,0.00463533,0.00637766,0.0109271,0.0185535,0.00862852,0.00368672,0.00412074,0.00315598,0.00206815,0.0020053
0.00316279,0.00267435,0.00339069,0.00426319,0.0110657,0.0234337,0.0122509,0.00322615,0.00286605,0.00217313,0.0022417,0.00273345
0.00257176,0.00271284,0.00325052,0.00526997,0.00977446,0.021209,0.0104353,0.00294427,0.00351994,0.00296024,0.00235797,0.00172109
0.00253069,0.00232901,0.00290121,0.00351284,0.0087533,0.0157182,0.0068685,0.00222556,0.00243027,0.00294146,0.00202785,0.00125003
0.00498864,0.00362961,0.00480846,0.00545891,0.0125053,0.0295089,0.017522,0.00538031,0.00407462,0.00362976,0.00183759,0.00273877
0.00388094,0.00214522,0.00184325,0.00367449,0.0130079,0.0262785,0.0128182,0.00441242,0.00255491,0.00232917,0.00174577,0.00206988
0.00228549,0.00204937,0.00170333,0.00212103,0.0106102,0.0245783,0.0109234,0.00249211,0.00188903,0.00125169,0.001373,0.00189257
0.0066224,0.00472008,0.00429328,0.00530678,0.0163276,0.0332512,0.0162708,0.00352121,0.00511925,0.00505088,0.00276736,0.00479417
0.00451631,0.00322287,0.00172847,0.00436314,0.00905713,0.0205488,0.0104375,0.00299153,0.00350838,0.0046825,0.0024764,0.00215936
0.00414417,0.0024117,0.00249765,0.00312084,0.00798652,0.0218898,0.0108527,0.00267438,0.00221151,0.00235936,0.00172451,0.00300541
0.00489895,0.0028943,0.00279651,0.00427087,0.0166017,0.033013,0.0154712,0.00348395,0.00380967,0.0052623,0.00384489,0.00428113
0.00814618,0.00394176,0.00257053,0.00457188,0.0152342,0.0307322,0.0143713,0.00201244,0.00344861,0.00532054,0.00323009,0.00446306
0.00682215,0.00347932,0.00180863,0.00320362,0.0131746,0.0277846,0.0137893,0.00366803,0.00275323,0.00305046,0.00174376,0.00351898
0.0186973,0.0101375,0.00438124,0.00939231,0.0255423,0.0295379,0.0123911,0.00766916,0.00678464,0.00906149,0.0060074,0.0126331
0.0334875,0.0153663,0.00726049,0.00934645,0.0132276,0.0213668,0.0148106,0.0127764,0.0102179,0.0157997,0.00882962,0.0235654
0.0368422,0.0169247,0.00584016,0.00661632,0.0199807,0.0343595,0.0182637,0.00976042,0.0107499,0.012539,0.00690794,0.0223586
0.0330591,0.0155342,0.0160245,0.0128251,0.0212662,0.0437393,0.0235778,0.0156494,0.0110107,0.0108223,0.00647193,0.0208841
0.0199036,0.01271,0.0190149,0.0151413,0.0193117,0.0365882,0.0249485,0.0172468,0.0107532,0.00995863,0.00695452,0.0126992
0.0172755,0.0151868,0.0131368,0.00877535,0.0144427,0.0311426,0.0167474,0.0143125,0.0126949,0.0108857,0.0047092,0.00799287
0.0157883,0.00568423,0.0159045,0.0145862,0.0207448,0.0317935,0.0206359,0.0208094,0.0170397,0.0113206,0.00730165,0.0138789
0.0171947,0.0126512,0.0150818,0.0125722,0.0186225,0.0392275,0.0222847,0.0232779,0.0237432,0.0154327,0.0073744,0.012018
0.0163137,0.0122446,0.0189328,0.0123524,0.0164983,0.0314599,0.0188001,0.0212682,0.0207094,0.0145839,0.00887358,0.0116787
0.00842008,0.00731733,0.0196021,0.0174562,0.0120004,0.0312762,0.0257434,0.0267024,0.0242064,0.02052,0.0219908,0.0140661
0.0161563,0.0139027,0.0136929,0.0102137,0.0154636,0.0257181,0.0206298,0.0153264,0.0179623,0.0250433,0.0314774,0.0118445
0.0276177,0.0162275,0.0155172,0.0149099,0.0144062,0.0213511,0.0196717,0.025893,0.0223931,0.0134532,0.0261629,0.0242952
0.0327254,0.0149671,0.0116857,0.0101499,0.016113,0.02804,0.0192196,0.0146046,0.0131552,0.00951013,0.0212716,0.019914
0.0325213,0.0189593,0.0100057,0.00459135,0.0172717,0.0273713,0.0167076,0.0239841,0.0260931,0.0160585,0.0213864,0.0134938
0.0341733,0.0180057,0.0133459,0.0106287,0.0194423,0.0381371,0.0200725,0.0142395,0.0194764,0.0217309,0.023797,0.0223398
0.0301732,0.00761122,0.012616,0.0143325,0.0245382,0.0352669,0.0189449,0.0231661,0.0224428,0.0122616,0.0165686,0.0267358
0.0386135,0.0285378,0.0111801,0.0101483,0.0159243,0.031299,0.0179695,0.0188659,0.0184599,0.0181656,0.0195017,0.0173111
0.0331606,0.0263189,0.0179374,0.0211012,0.0313518,0.0304297,0.0152748,0.0308137,0.0286208,0.0207008,0.0203113,0.022424
0.0401159,0.0233872,0.00960941,0.0133479,0.0328934,0.0358928,0.0263178,0.0239712,0.0172925,0.0186157,0.0166277,0.0181457
0.051252,0.026343,0.0051835,0.0121796,0.0331416,0.0326033,0.0210399,0.0162588,0.0190021,0.0177566,0.017121,0.0275053
0.0420777,0.0234971,0.00891031,0.019913,0.0263032,0.0326905,0.0180835,0.0119121,0.00652587,0.0140035,0.0179652,0.0211225
0.0443964,0.0243974,0.0072853,0.00980024,0.0195757,0.0254138,0.0120256,0.0137958,0.0098962,0.013997,0.0133774,0.0227419
0.0259204,0.0146623,0.00475205,0.00690425,0.0167981,0.0261129,0.0154729,0.010756,0.00834121,0.0115165,0.0112676,0.0149572
0.0185041,0.0116013,0.00813464,0.0138596,0.0185212,0.0277813,0.0184338,0.0148512,0.00839168,0.00823916,0.00844157,0.00914785
0.0127458,0.00642128,0.00363609,0.00695344,0.0150706,0.0319355,0.0188011,0.0121592,0.00890447,0.00934799,0.00589882,0.00713622
0.00896061,0.00551642,0.00435891,0.00560771,0.00932673,0.0215965,0.0130931,0.00519249,0.00538784,0.00686887,0.0044718,0.0051186
0.0167125,0.00789751,0.00781383,0.015664,0.0208639,0.0420198,0.0281763,0.0129991,0.0179838,0.0124094,0.00792848,0.0111727
0.0122,0.00601996,0.0115288,0.0255525,0.014627,0.0356827,0.0210291,0.0161193,0.0302241,0.0209709,0.00567449,0.00826487
0.0133921,0.00745567,0.00795211,0.0158171,0.0125948,0.0312952,0.0195424,0.0159787,0.0334011,0.0228484,0.00726424,0.00726093
0.0121289,0.00757127,0.00882089,0.0197015,0.0156013,0.0298377,0.0200628,0.0198647,0.0339803,0.0206928,0.00931457,0.0062838
0.0105423,0.00587727,0.00585337,0.0131622,0.0107798,0.0346455,0.0150035,0.0143841,0.0315026,0.0194893,0.00861531,0.00678774
0.00761842,0.00358946,0.00588303,0.0105958,0.0159515,0.0312899,0.019429,0.0167765,0.030913,0.0211632,0.00785636,0.00559412
0.0141519,0.00569262,0.00570116,0.0110706,0.0118575,0.0228325,0.0150346,0.0135752,0.0285082,0.0169119,0.00644505,0.0096179
0.010765,0.00516077,0.00515111,0.00970952,0.00986251,0.0155259,0.0068548,0.0120779,0.0246036,0.0154195,0.00376368,0.00720044
0.00493416,0.00316579,0.00656347,0.0103716,0.0110518,0.0130927,0.00807316,0.0107854,0.0231317,0.016755,0.00456733,0.00419105
0.0147049,0.00902021,0.00408533,0.0136104,0.013558,0.0164655,0.0124753,0.0163435,0.0205857,0.0185567,0.00606599,0.00861376
0.0290025,0.0144435,0.00868153,0.00965256,0.0166496,0.0326457,0.0214038,0.0160153,0.0218347,0.0195713,0.00670446,0.019084
0.0334597,0.0155868,0.00614167,0.00720325,0.0188103,0.0335135,0.0177553,0.00847355,0.012134,0.0135558,0.00479367,0.0200441
0.0420442,0.0223411,0.00705713,0.00806379,0.0252748,0.0436986,0.0239818,0.0105476,0.0103334,0.0118004,0.00727579,0.0221795
0.0330981,0.0168986,0.00462996,0.00770333,0.0236966,0.041709,0.0166352,0.00602824,0.00774341,0.0109837,0.0058526,0.0161062
0.0222803,0.0117229,0.00351971,0.00474142,0.0225886,0.037782,0.0170234,0.00543185,0.00629449,0.0101762,0.00461706,0.0110355
0.0180093,0.00926044,0.0055404,0.00692893,0.0199193,0.0360068,0.0131101,0.00829917,0.00865499,0.00584453,0.00337908,0.0105568
0.0115361,0.00670071,0.003206,0.00576257,0.0245919,0.0444815,0.0210372,0.00485501,0.00638097,0.00704619,0.00358516,0.00656619
0.00967571,0.00409275,0.00312136,0.00347613,0.0164244,0.0334215,0.0180393,0.00442219,0.00456026,0.00518138,0.00368214,0.00753702
0.0116968,0.00457741,0.00433949,0.00519124,0.0208985,0.0409466,0.0199881,0.00883209,0.00523243,0.00581959,0.00351579,0.00728913
0.00887929,0.00611563,0.0030155,0.00405433,0.0171882,0.0333239,0.0190991,0.00655387,0.00249205,0.00358749,0.00381552,0.0047752
0.00755875,0.0044425,0.00174699,0.00250382,0.0147202,0.0279763,0.0120735,0.00396775,0.00277915,0.00332321,0.00218571,0.00434351
0.00643764,0.0030078,0.002968,0.0043885,0.0213836,0.0380899,0.0177131,0.00346997,0.00359288,0.00368995,0.00200739,0.00403025
0.0061785,0.00356616,0.00121298,0.00234779,0.0107432,0.0209837,0.00816336,0.00246077,0.00214871,0.00222672,0.00195177,0.00296675
0.00346746,0.00175909,0.0019864,0.00302751,0.0070693,0.019831,0.010507,0.00147307,0.0012567,0.00233101,0.0018332,0.00170906
0.00415888,0.00180117,0.0024705,0.00492079,0.0167902,0.0312194,0.015575,0.00492827,0.00246172,0.00236865,0.00167857,0.00253634
0.00238761,0.00183935,0.00172807,0.00292277,0.0101469,0.0188591,0.00816958,0.00260751,0.00123963,0.00101295,0.00121932,0.00139063
0.00253587,0.00234448,0.00220263,0.00308875,0.00816351,0.0211566,0.0112847,0.00135355,0.00217906,0.00169863,0.000945022,0.00162926
0.0058003,0.00503178,0.00292998,0.00237707,0.0146781,0.0249938,0.00945369,0.0030745,0.00244197,0.0019141,0.00191754,0.00352088
0.00324139,0.00247708,0.00194191,0.00232549,0.0119095,0.0253014,0.0121057,0.00143449,0.00175565,0.00236157,0.00165346,0.00154129
0.00260292,0.00236822,0.00170083,0.00301924,0.00836346,0.0230172,0.0135623,0.00253107,0.00229018,0.0029037,0.00162042,0.00131473
0.00586793,0.00409633,0.00146835,0.00277032,0.0141725,0.0269155,0.0129482,0.00340276,0.00287754,0.00352142,0.00158002,0.00314115
0.003305,0.00241314,0.0017145,0.00263165,0.0120868,0.0254708,0.0123198,0.00162165,0.00289474,0.00371467,0.00181276,0.00238474
0.00436224,0.00275081,0.00221452,0.00371027,0.00896632,0.0226042,0.0135024,0.00241853,0.00247234,0.00284901,0.00130338,0.00228363
0.00629483,0.00351424,0.00362411,0.00642194,0.015603,0.0244339,0.00975959,0.00568651,0.00482769,0.00561711,0.00297685,0.00389614
0.00292892,0.00235409,0.00334316,0.00469425,0.0118088,0.0215404,0.011293,0.00398618,0.0039068,0.00481349,0.00253516,0.00169902
0.00269125,0.00372201,0.0038363,0.00672415,0.0135439,0.0325132,0.0240987,0.00726014,0.00435595,0.00395531,0.00210878,0.00320142
0.00632299,0.00318924,0.0029062,0.0040774,0.015654,0.0297112,0.0111584,0.00513109,0.00335381,0.00506515,0.00283676,0.00444265
0.0059159,0.00390239,0.00325228,0.00242259,0.0109491,0.0225018,0.00953923,0.00286991,0.00353841,0.00472712,0.00339979,0.00418223
0.00591086,0.0034478,0.00156368,0.00220824,0.0102549,0.0241802,0.0107972,0.00238613,0.00363166,0.00567355,0.00314339,0.00304249
0.00830368,0.0042478,0.00229311,0.00209432,0.0115051,0.0234363,0.0110267,0.00297645,0.00258096,0.0039664,0.00239386,0.00486048
0.00616082,0.00359994,0.00181487,0.00297982,0.0143418,0.0259348,0.0114457,0.00286848,0.00254452,0.00276929,0.00213198,0.00296671
0.00939232,0.00684279,0.00457169,0.00643673,0.0106458,0.0200371,0.0143589,0.00556849,0.00426488,0.00349958,0.00268302,0.00525855
0.00725599,0.00427531,0.00226246,0.00318431,0.0128558,0.0285501,0.0134306,0.00216446,0.00329445,0.00407075,0.00241301,0.00438168
0.00543465,0.00296812,0.00276402,0.00411051,0.0113994,0.025924,0.0117842,0.00108891,0.00268135,0.00429971,0.00306564,0.00348483
